ID,regnum,regnum2,name1,name2
H4P00022,707,707,Kanzler Heinrichs IV.,"Adalbero, Metzer Domkanoniker, Kanzler Heinrichs IV., Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden // Kanzler Heinrichs IV."
H4P00022,708†,708,Kanzler Heinrichs IV.,"Adalbero, Metzer Domkanoniker, Kanzler Heinrichs IV., Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden // Kanzler Heinrichs IV."
H4P00022,719,719,Kanzler Heinrichs IV.,"Adalbero, Metzer Domkanoniker, Kanzler Heinrichs IV., Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden // Kanzler Heinrichs IV."
H4P00022,737,737,Kanzler Heinrichs IV.,"Adalbero, Metzer Domkanoniker, Kanzler Heinrichs IV., Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden // Kanzler Heinrichs IV."
H4P00022,739,739,Kanzler Heinrichs IV.,"Adalbero, Metzer Domkanoniker, Kanzler Heinrichs IV., Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden // Kanzler Heinrichs IV."
H4P00022,762,762,Kanzler Heinrichs IV.,"Adalbero, Metzer Domkanoniker, Kanzler Heinrichs IV., Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden // Kanzler Heinrichs IV."
H4P00022,807,807,Kanzler Heinrichs IV.,"Adalbero, Metzer Domkanoniker, Kanzler Heinrichs IV., Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden // Kanzler Heinrichs IV."
H4P00022,813,813,Kanzler Heinrichs IV.,"Adalbero, Metzer Domkanoniker, Kanzler Heinrichs IV., Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden // Kanzler Heinrichs IV."
H4P00022,R45,R45,Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden,"Adalbero, Metzer Domkanoniker, Kanzler Heinrichs IV., Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden // Kanzler (Gegen)Kg. Rudolfs v. Rheinfelden"
H4P00023,1166,1166,,"Adalbero, Archidiakon d. Kirche zu Verona"
H4P00024,148,148,,"Adalbert, Mgf. v. Österreich, Gem. (1) Glismods und (2) Frowilas, Vater Mgf. Ernsts v. Österreich"
H4P00025,875,875,,"Adalbert (Albert), Mgf."
H4P00026,997,997,,"Adalbert (Albert), Mgf., <i>fidelis</i> Heinrichs IV., Sohn Mgf. Auberts"
H4P00026,1048,1048,,"Adalbert (Albert), Mgf., <i>fidelis</i> Heinrichs IV., Sohn Mgf. Auberts"
H4P00026,1049,1049,,"Adalbert (Albert), Mgf., <i>fidelis</i> Heinrichs IV., Sohn Mgf. Auberts"
H4P00026,1056,1056,,"Adalbert (Albert), Mgf., <i>fidelis</i> Heinrichs IV., Sohn Mgf. Auberts (Übereinstimmung ungewiß, siehe Komm. zu Reg. 997),"
H4P00026,1057,1057,,"Adalbert (Albert), Mgf., <i>fidelis</i> Heinrichs IV., Sohn Mgf. Auberts (Übereinstimmung ungewiß, siehe Komm. zu Reg. 997),"
H4P00026,1084,1084,,"Adalbert (Albert), Mgf., <i>fidelis</i> Heinrichs IV., Sohn Mgf. Auberts"
H4P00026,1153,1153,,"Adalbert (Albert), Mgf., <i>fidelis</i> Heinrichs IV., Sohn Mgf. Auberts (Übereinstimmung ungewiß, siehe Komm. zu Reg. 997)"
H4P00027,512?,512,,"Adalbert II., Gf. v. Ballenstedt, Gem. Adelheids v. Weimar-Orlamünde, Vater Mgf. Ottos (d. Reichen) II. v. Meißen und Pfalzgf. Siegfrieds v. Lothringen bzw. bei Rhein, Schwiegersohn Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz"
H4P00027,517,517,,"Adalbert II., Gf. v. Ballenstedt, Gem. Adelheids v. Weimar-Orlamünde, Vater Mgf. Ottos (d. Reichen) II. v. Meißen und Pfalzgf. Siegfrieds v. Lothringen bzw. bei Rhein, Schwiegersohn Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz"
H4P00027,518,518,,"Adalbert II., Gf. v. Ballenstedt, Gem. Adelheids v. Weimar-Orlamünde, Vater Mgf. Ottos (d. Reichen) II. v. Meißen und Pfalzgf. Siegfrieds v. Lothringen bzw. bei Rhein, Schwiegersohn Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz"
H4P00027,637,637,,"Adalbert II., Gf. v. Ballenstedt, Gem. Adelheids v. Weimar-Orlamünde, Vater Mgf. Ottos (d. Reichen) II. v. Meißen und Pfalzgf. Siegfrieds v. Lothringen bzw. bei Rhein, Schwiegersohn Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz"
H4P00027,698?,698,,"Adalbert II., Gf. v. Ballenstedt, Gem. Adelheids v. Weimar-Orlamünde, Vater Mgf. Ottos (d. Reichen) II. v. Meißen und Pfalzgf. Siegfrieds v. Lothringen bzw. bei Rhein, Schwiegersohn Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz"
H4P00027,768,768,,"Adalbert II., Gf. v. Ballenstedt, Gem. Adelheids v. Weimar-Orlamünde, Vater Mgf. Ottos (d. Reichen) II. v. Meißen und Pfalzgf. Siegfrieds v. Lothringen bzw. bei Rhein, Schwiegersohn Mgf. Dedis (Dedo) (d. Älteren) I. v. d. Niederlausitz"
H4P00028,428,428,,"Adalbert, Gf. I. v. Calw, Gf. im Ufgau, <i>miles et fidelis</i> d. Kl.s Lorsch, Vater Gf. Adalbert II. v. Calw"
H4P00029,717,717,Gf. v. Calw,"Adalbert, Gf. II. v. Calw, Vogt d. Kl.s Hirsau, Gem. Wiltruds, Vater Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds, Irmingards und Utas, Sohn Gf. Adalberts I. v. Calw, Neffe Papst Leos IX. // Gf. v. Calw"
H4P00029,762,762,Gf. v. Calw,"Adalbert, Gf. II. v. Calw, Vogt d. Kl.s Hirsau, Gem. Wiltruds, Vater Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds, Irmingards und Utas, Sohn Gf. Adalberts I. v. Calw, Neffe Papst Leos IX. // Gf. v. Calw"
H4P00029,1163?,1163,Gf. v. Calw,"Adalbert, Gf. II. v. Calw, Vogt d. Kl.s Hirsau, Gem. Wiltruds, Vater Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds, Irmingards und Utas, Sohn Gf. Adalberts I. v. Calw, Neffe Papst Leos IX. // Gf. v. Calw"
H4P00029,1164?,1164,Gf. v. Calw,"Adalbert, Gf. II. v. Calw, Vogt d. Kl.s Hirsau, Gem. Wiltruds, Vater Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds, Irmingards und Utas, Sohn Gf. Adalberts I. v. Calw, Neffe Papst Leos IX. // Gf. v. Calw"
H4P00029,1219,1219,Gf. v. Calw,"Adalbert, Gf. II. v. Calw, Vogt d. Kl.s Hirsau, Gem. Wiltruds, Vater Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds, Irmingards und Utas, Sohn Gf. Adalberts I. v. Calw, Neffe Papst Leos IX. // Gf. v. Calw"
H4P00029,R15,R15,Gf. v. Calw,"Adalbert, Gf. II. v. Calw, Vogt d. Kl.s Hirsau, Gem. Wiltruds, Vater Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds, Irmingards und Utas, Sohn Gf. Adalberts I. v. Calw, Neffe Papst Leos IX. // Gf. v. Calw"
H4P00029,717,717,Vogt d. Kl.s Hirsau,"Adalbert, Gf. II. v. Calw, Vogt d. Kl.s Hirsau, Gem. Wiltruds, Vater Adalberts, (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds, Irmingards und Utas, Sohn Gf. Adalberts I. v. Calw, Neffe Papst Leos IX. // Vogt d. Kl.s Hirsau"
H4P00030,1557,1557,,"Adalbert, Gf. v. Eppan"
H4P00031,298,298,,"Adalbert, Gf. im Nordthüringgau"
H4P00032,1473,1473,,"Adalbert, Gf. im Schotzachgau"
H4P00033,302,302,,"Adalbert, Gf. im Schwabengau"
H4P00033,318,318,,"Adalbert, Gf. im Schwabengau"
H4P00033,337,337,,"Adalbert, Gf. im Schwabengau"
H4P00033,639,639,,"Adalbert, Gf. im Schwabengau"
H4P00034,1557,1557,,"Adalbert, Gf. v. Tirol"
H4P00035,H19,H19,,"Adalbert, Gf., Vater Gf. Ottos im Schwabengau"
H4P00036,602,602,,"Adalbert, Gf."
H4P00036,602,602,dessen namentlich nicht genannter Sohn,"Adalbert, Gf. // dessen namentlich nicht genannter Sohn"
H4P00037,762,762,,"Adalbert v. Bauschlott, Herr"
H4P00038,762,762,,"Adalbert v. Hohenentringen, Herr"
H4P00039,1446,1446,,"Adalbert v. Saarbrücken, Kanzler Heinrichs V."
H4P00040,1204†,1204,,"Adalbert, Ministeriale"
H4P00041,453,453,,"Adalbert, Getreuer Heinrichs IV."
H4P00041,932,932,,"Adalbert, Getreuer Heinrichs IV. (Übereinstimmung ungewiß, siehe Komm. zu Reg. 932)"
H4P00042,762,762,,"Adalbert, Sohn Gf. Adalberts II. v. Calw und Wiltruds, Bruder (ksl. Gegen)Bf. Brunos (v. Calw) v. Metz, Gottfrieds, Irmingards und Utas, Neffe Hzg. Gottfrieds (IV.) (d. Buckligen) v. Niederlothringen und Gf.in Idas (v. Bouillon)"
H4P00043,1496,1496,,Adalbert v. Elchingen
H4P00043,1497,1497,,Adalbert v. Elchingen
H4P00044,1370,1370,,Adalbert v. Ortenburg
H4P00044,1371,1371,,Adalbert v. Ortenburg
H4P00045,869,869,,"Adalbert <i>Alemannus</i>, Brixener Bannerträger"
H4P00045,870†,870,,"Adalbert <i>Alemannus</i>, Brixener Bannerträger"
H4P00046,1090,1090,,"Adalbert, Bruder Muzos und Reginmunds"
H4P00047,8,8,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,75,75,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,106,106,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,110,110,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,130,130,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,133,133,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,170,170,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,238,238,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,255,255,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,257,257,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,262,262,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,273,273,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,286,286,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,287,287,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,289,289,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,290,290,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,292,292,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,295,295,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,296,296,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,298,298,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,299,299,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,301,301,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,302,302,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,304,304,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,306,306,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,307,307,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,309,309,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,310,310,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,312,312,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,313,313,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,319,319,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,322,322,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,323(†),323,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,332(†),332,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,333†,333,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,336,336,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,339,339,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,343,343,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,344,344,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,347,347,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,353,353,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,354,354,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,355,355,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,358,358,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,359,359,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,360,360,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,362,362,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,364,364,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,365†,365,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,368,368,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,374,374,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,377,377,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,382,382,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,386,386,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,387,387,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,388,388,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,389,389,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,392,392,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
H4P00047,395,395,,"Adalbert, Ebf. v. Bremen-Hamburg (1043-1072), Bruder Mgf./Pfalzgf. Dedis (<i>Teto</i>/<i>Theti</i>) und Pfalzgf. Friedrichs v. Sachsen (Gf. II. v. Goseck), Onkel Bischofselekt Friedrichs v. Naumburg-Zeitz"
