ID,,Anzahl,Original,Alternativname,normalisiertDeutsch,Long,Lat,wikidataId,GettyId,GeonamesId,Kommentar,Zuordnung,Lage,Sicherheit,InstInDerStadt,wikidata-id inst,Geonames-id inst,,,,,,,,GND
6167,0,1,in castris in depopulatione Neapolis,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,im Lager,,,,,,,0,Konrad IV. 1253 VI. in castris in depopulatione Neapolis,5,4,610,
1811,0,1,ante Neapolim,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,Umgebung,,,,,0,0,0,0,0,0,0,
6598,0,1,in obsidione Neapoli,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,Umland,,,,,,,0,Konrad IV. 1253 VII. in obsidione Neapoli,5,4,611,
8129,0,1,Neapel - Capua,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,doppelt,,,,,,,0,0,0,0,0,0,0,
1038,0,1,(vor) Neapel,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,,,,,0,0,0,0,0,0,0,
8130,0,1,Neapel?,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,unsicher,,,,0,0,0,0,0,0,0,
8132,0,1,Neapolim,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,,,,,0,0,0,0,0,0,0,
2859,0,1,Neapolim post curiam Capuanam,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,,,,,0,0,0,0,0,0,0,
3601,0,2,bei Neapel,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,Umgebung,,,,,0,0,0,0,0,0,0,
6599,0,3,in obsidione Neapolis,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,Umland,,,,,0,0,0,0,0,0,0,
661,0,3,(Neapel),Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,unsicher,,,,0,0,0,0,0,0,0,
662,0,3,(Neapoli),Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,unsicher,,,,0,0,0,0,0,0,0,
6339,0,3,in depopulatione Neapolis,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,,,,,0,0,0,0,0,0,0,
8133,0,3,Neapolis,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,,,,,256.052.521.798.206,35.256.535.077.247,0,Friedrich II. 1249 mai 25 Neapolis,5,1,5119,
10983,0,5,vor Neapel,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,Umgebung,,,,,0,0,0,0,0,0,0,
2231,0,7,ap. Neapolim,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,Umgebung,,,,,,,0,Friedrich II. 1240 mai 26 ap. Neapolim,5,1,4232,
8128,0,30,Neapel,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,,,,,142.463.172,408.506.962,0,Friedrich III. 1452 April 9 Neapel,13,0,2824,
8131,0,210,Neapoli,Napoli,Neapel,14.25,40.83333,https://www.wikidata.org/wiki/Q2634,7004474,http://www.geonames.org/3172395,,,,,,,,213.623.909,386.726.685,0,Friedrich II. 1229 sept. 00 Neapoli,5,1,2577,
8134,0,2,Neckarsulm,,Neckarsulm,,,,,,,,,,,,,0,0,0,0,0,0,0,
8135,0,1,Neindorf,,Neindorf,,,,,,,,,,,,,0,0,0,0,0,0,0,
8137,0,1,nella terra di Livorno,,nella terra di Livorno,,,,,,,,,,,,,0,0,0,0,0,0,0,
8138,0,1,Nellenburg,,Nellenburg,,,,,,,,,,,,,0,0,0,0,0,0,0,
3287,0,1,Auf freiem Feld bei Nenzing Feldkirch,,Nenzing,,,,,,,,Umgebung,,,,,0,0,0,0,0,0,0,
8140,0,1,Nenzing,,Nenzing,,,,,,,,,,,,,0,0,0,0,0,0,0,
1713,0,1,an der Nera,,Nera,,,,,,,,,,,,,0,0,0,0,0,0,0,
663,0,1,(Nernisheim),,Neresheim,10.33041,48.75511,https://www.wikidata.org/wiki/Q572431,1040420,http://www.geonames.org/2866486,,,,,,,,0,0,0,0,0,0,0,
8143,0,1,Neresheim,,Neresheim,10.33041,48.75511,https://www.wikidata.org/wiki/Q572431,1040420,http://www.geonames.org/2866486,,,,,,,,0,0,0,0,0,0,0,
8145,0,2,Nernisheim,,Neresheim,10.33041,48.75511,https://www.wikidata.org/wiki/Q572431,1040420,http://www.geonames.org/2866486,,,,,,,,0,0,0,0,0,0,0,
8144,0,1,Neristein villa,,Neristein villa,,,,,,,,,,,,,0,0,0,0,0,0,0,
8146,0,1,Nerviano,,Nerviano,,,,,,,,,,,,,0,0,0,0,0,0,0,
4775,0,1,Ehrenberg -- Nesselwang,,Nesselwang,10.50243,47.62342,https://www.wikidata.org/wiki/Q521510,1040420,http://www.geonames.org/2866416,doppelt,,,,,,,,,,,,,,
8147,0,3,Nesselwang,,Nesselwang,10.50243,47.62342,https://www.wikidata.org/wiki/Q521510,1040420,http://www.geonames.org/2866416,,,,,,,,0,0,0,0,0,0,0,
8148,0,1,Neu-Lodi,,Neu-Lodi,,,,,,,,,,,,,0,0,0,0,0,0,0,
8149,0,1,NeuBrandenburg,,Neubrandenburg,13.27532,53.56414,https://www.wikidata.org/wiki/Q3958,7004793,http://www.geonames.org/2866135,,,,,,,,0,0,0,0,0,0,0,
8158,0,1,NeuenBrandenburg,,Neubrandenburg,13.27532,53.56414,https://www.wikidata.org/wiki/Q3958,7004793,http://www.geonames.org/2866135,,,,,,,,0,0,0,0,0,0,0,
5865,0,1,Im Feldlager vor Neuburg (an der Donau),,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,im Feldlager,,,,,0,0,0,0,0,0,0,
6576,0,1,in Novo Castro,,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,,Namensgleichheit,,,,,,0,Friedrich II. 1216 in Novo Castro,5,1,1470,
7478,0,1,loco Niwunburg,,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,,,,,,0,0,0,0,0,0,0,
8154,0,1,Neuburg [a. d. Donau],,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,,,,,,0,0,0,0,0,0,0,
8155,0,1,Neuburg [a.d. Donau],,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,,,,,,0,0,Philipp,0,0,0,0,
8153,0,1,"Neuburg an der Donau (<em>non. maii, Nuenburg super Danubium</em>)",,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,,,,,,0,0,0,0,0,0,0,
8156,0,1,Neuburge,,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,,,,,,0,0,0,0,0,0,0,
8151,0,2,Neuburg a. d. Donau,,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,,,,,,0,0,0,0,0,0,0,
8152,0,2,Neuburg an der Donau,,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,,,,,,0,0,0,0,0,0,0,
8150,0,9,Neuburg,,Neuburg an der Donau,11.18709,48.73218,https://www.wikidata.org/wiki/Q125652,7012914,http://www.geonames.org/2866070,,,,mehrere,,,,0,0,0,0,0,0,0,
8157,0,2,Neudingen,,Neudingen,,,,,,,,,,,,,0,0,0,0,0,0,0,
8125,0,1,Naumburg oder Neuenburg (irrig: <em>Nuorinberch</em> ),,Neuenburg,,,,,,doppelt,,,oder,,,,,,,,,,,
8236,0,1,Niwenburch,,Neuenburg,,,,,,,,,,,,,0,0,0,0,0,0,0,
8350,0,1,Nuwinburgk,,Neuenburg,,,,,,,,,,,,,0,0,0,0,0,0,0,
8160,0,1,Neuenburg (?),,Neuenburg,,,,,,,,,unsicher,,,,0,0,0,0,0,0,0,
1242,0,1,<em>Neuenburg</em>,,Neuenburg am Rhein,7.56005,47.81431,https://www.wikidata.org/wiki/Q509783,1040440,http://www.geonames.org/2865813,,,,,,,,0,0,0,0,0,0,0,
8163,0,1,Neuenburg im Breisgrau,,Neuenburg am Rhein,7.56005,47.81431,https://www.wikidata.org/wiki/Q509783,1040440,http://www.geonames.org/2865813,,,,,,,,0,0,0,0,0,0,0,
8159,0,2,Neuenburg,,Neuenburg am Rhein,7.56005,47.81431,https://www.wikidata.org/wiki/Q509783,1040440,http://www.geonames.org/2865813,,,,,,,,135.649.454,453.168.509,0,Friedrich III. 1442 September 4 Neuenburg im Breisgrau,13,0,1093,
8164,0,2,Neuenburg [am Rhein],,Neuenburg am Rhein,7.56005,47.81431,https://www.wikidata.org/wiki/Q509783,1040440,http://www.geonames.org/2865813,,,,,,,,0,0,0,0,0,0,0,
8162,0,2,Neuenburg am Rhein,,Neuenburg am Rhein,7.56005,47.81431,https://www.wikidata.org/wiki/Q509783,1040440,http://www.geonames.org/2865813,,,,,,,,0,0,0,0,0,0,0,
8344,0,3,Nuwenburg,,Neuenburg am Rhein,7.56005,47.81431,https://www.wikidata.org/wiki/Q509783,1040440,http://www.geonames.org/2865813,,,,,,,,,,0,Friedrich II. 1215 ian. 28 Nuwenburg,5,1,1380,
8161,0,1,Neuenburg (an der Unstrut),,Neuenburg an der Unstrut,11.7755,51.20844,https://www.wikidata.org/wiki/Q895668,,http://www.geonames.org/2865814,,,,,,,,0,0,0,0,0,0,0,
11456,0,1,zu der Nyren,,Neuern,,,,,,,,,,,,,0,0,0,0,0,0,0,
8166,0,1,Neuhaus,,Neuhaus,,,,,,unter. bei Karl IV und Mainz,,,,,,,0,0,0,0,0,0,0,
8168,0,5,Neuhaus (uf unserm newen hawß in der Bulgarei bei dem eysern tor).,,Neuhaus (Baden-Würtemberg)?,,,,,,unter. bei Karl IV und Mainz,,,,,,,0,0,Friedrich II.,0,0,0,0,
8167,0,1,Neuhaus (im Rheingau),,Neuhaus im Rheingau,,,,,,,,,,,,,0,0,Friedrich II.,0,0,0,0,
8169,0,3,Neuhausen,,Neuhausen,,,,,,,,,,,,,0,0,Friedrich II.,0,0,0,0,
4416,0,5,Cölln an der Spree,,Neukölln,13.43126,52.47719,https://www.wikidata.org/wiki/Q169492,7122330,http://www.geonames.org/2864695,,,,,,,,0,0,Otto IV.,0,0,0,0,
2248,0,1,ap. Numagum,,Neumagen,6.88333,49.85,https://www.wikidata.org/wiki/Q572352,7012618,http://www.geonames.org/3207532,,,Umgebung,,,,,,,0,Otto IV. 1213 ian. 13 ap. Numagum,5,1,929,
8171,0,1,Neumago pal. publ.,,Neumagen,6.88333,49.85,https://www.wikidata.org/wiki/Q572352,7012618,http://www.geonames.org/3207532,,Königshof,,,Königspfalz,,,0,0,0,0,0,0,0,
8172,0,1,Neumago regio pal.,,Neumagen,6.88333,49.85,https://www.wikidata.org/wiki/Q572352,7012618,http://www.geonames.org/3207532,,Königshof,,,Königspfalz,,,0,0,Friedrich II.,0,0,0,0,
8142,0,1,Neomaga,,Neumagen,6.88333,49.85,https://www.wikidata.org/wiki/Q572352,7012618,http://www.geonames.org/3207532,,,,,,,,0,0,0,0,0,0,0,
8170,0,3,Neumago,,Neumagen,6.88333,49.85,https://www.wikidata.org/wiki/Q572352,7012618,http://www.geonames.org/3207532,,,,,,,,0,0,0,0,0,0,0,
8279,0,6,Noviomagi,,Neumagen,6.88333,49.85,https://www.wikidata.org/wiki/Q572352,7012618,http://www.geonames.org/3207532,,,,,,,,0,0,0,0,0,0,0,
6935,0,1,Innsbruck [Vinschgau bis Neumarkt],,Neumarkt,,,https://www.wikidata.org/wiki/Q380287,,,doppelt,,,,,,,,,,,,,,
6575,0,1,in Noviforo,,Neumarkt in der Oberpfalz,11.46278,49.28028,https://www.wikidata.org/wiki/Q14887,7004566,http://www.geonames.org/2864549,,,,,,,,0,0,0,0,0,0,0,
8175,0,1,Neumarkt [i.d. Oberpfalz],,Neumarkt in der Oberpfalz,11.46278,49.28028,https://www.wikidata.org/wiki/Q14887,7004566,http://www.geonames.org/2864549,,,,,,,,0,0,0,0,0,0,0,
8176,0,1,Neumarkt [Oberpfalz],,Neumarkt in der Oberpfalz,11.46278,49.28028,https://www.wikidata.org/wiki/Q14887,7004566,http://www.geonames.org/2864549,,,,,,,,0,0,0,0,0,0,0,
8174,0,1,Neumarkt i.d. Oberpfalz,,Neumarkt in der Oberpfalz,11.46278,49.28028,https://www.wikidata.org/wiki/Q14887,7004566,http://www.geonames.org/2864549,,,,,,,,0,0,0,0,0,0,0,
8177,0,1,Neumarkt/Bayern,,Neumarkt in der Oberpfalz,11.46278,49.28028,https://www.wikidata.org/wiki/Q14887,7004566,http://www.geonames.org/2864549,,,,,,,,0,0,0,0,0,0,0,
8345,0,1,Nuwenmarkte,,Neumarkt in der Oberpfalz,11.46278,49.28028,https://www.wikidata.org/wiki/Q14887,7004566,http://www.geonames.org/2864549,,,,,,,,0,0,0,0,0,0,0,
8173,0,11,Neumarkt,,Neumarkt in der Oberpfalz,11.46278,49.28028,https://www.wikidata.org/wiki/Q14887,7004566,http://www.geonames.org/2864549,,,,,,,,0,0,0,0,0,0,0,
8178,0,1,Neunburg,,Neunburg,,,,,,,,,,,,,0,0,0,0,0,0,0,
6336,0,1,In dem veld bey Newnkirchen,,Neunkirchen,,,,,,,,im Feld,,,,,,,0,Friedrich III. 1446 November 27 In dem veld bey Newnkirchen,13,0,2198,
8179,0,1,Neunmarkt,,Neunmarkt,,,,,,,,,,,,,115.848.314,500.942.287,0,Friedrich III. 1469 April 28 Neunmarkt,13,0,5552,
8180,0,1,Neuötting-Braunau,,Neuötting,12.68998,48.24102,https://www.wikidata.org/wiki/Q269473,7004668,http://www.geonames.org/2864387,doppelt,,,,,,,0,0,0,0,0,0,0,
11114,0,1,Wasserburg-Neuötting,,Neuötting,12.68998,48.24102,https://www.wikidata.org/wiki/Q269473,7004668,http://www.geonames.org/2864387,doppelt,,,,,,,,,,,,,,
11595,0,3,[Neu]ötting,,Neuötting,12.68998,48.24102,https://www.wikidata.org/wiki/Q269473,7004668,http://www.geonames.org/2864387,,,,,,,,0,0,0,0,0,0,0,
8346,0,1,Nüwenravenspurg,,Neuravensburg,,,,,,,,,,,,,0,0,0,0,0,0,0,
8289,0,1,Novosedly (Neusedlitz),Novosedly,Neusedlitz,,,,,,,,,,,,,0,0,0,0,0,0,0,
8182,0,1,Neuspaur,,Neuspaur,,,,,,,,,,,,,,,0,Friedrich III. 1461 August 30 Neuspaur,13,0,3894,
5804,0,1,im Feld bei Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,im Feld,,,,,0,0,0,0,0,0,0,
5857,0,1,im Feldlager bei Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,im Feldlager,,,,,0,0,0,0,0,0,0,
11569,0,1,[im Lager vor Neuss]<sup>1</sup>,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,im Lager,,,,,0,0,0,0,0,0,0,
1444,0,1,ad Neusciam,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,Umgebung,,,,,0,0,0,0,0,0,0,
1040,0,1,(Wachtendonk? Neuß?),,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,doppelt,,,unsicher,,,,,,,,,,,
664,0,1,(Neuß? Wachtendonk?),,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,doppelt,,,unsicher,,,,0,0,0,0,0,0,0,
8184,0,1,Neuss<sup>1</sup>,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,,,,,,0,0,0,0,0,0,0,
2257,0,2,ap. Nussiam,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,Umgebung,,,,,0,0,0,0,0,0,0,
1122,0,2,- Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,,,,,,0,0,0,0,0,0,0,
5935,0,3,im ksl. Heer bei Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,im Feldlager,,,,,0,0,0,0,0,0,0,
2881,0,4,Nussiam,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,,,,,,0,0,0,0,0,0,0,
5923,0,5,im kaiserlichen Heer bei Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,im Feldlager,,,,,0,0,0,0,0,0,0,
5917,0,7,Im k. Heere bey Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,im Feldlager,,,,,0,0,0,0,0,0,0,
8181,0,7,Neuß,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,,,,,,66.900.832,511.958.431,0,Friedrich III. 1475 Mai 23 im kaiserlichen Feldlager bei Neuss,13,7,11642,5.119.807
5964,0,8,Im Lager vor Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,im Lager,,,,,0,0,Otto IV.,0,0,0,0,
5921,0,9,im kaiserlichen Feldlager bei Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,im Feldlager,,,,,0,0,0,0,0,0,0,
8183,0,10,Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,,,,,,66.900.832,511.958.431,0,Friedrich III. 1475 Mai 23 im kaiserlichen Feldlager bei Neuss,13,7,11642,
8340,0,13,Nussie,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,,,,,,,,0,Philipp 1205 oct. 00 Nussie,5,1,250,
5926,0,15,im kaiserlichen Heerlager bei Neuss,,Neuß,6.68504,51.19807,https://www.wikidata.org/wiki/Q2948,7123423,http://www.geonames.org/2864118,,,im Feldlager,,,,,0,0,0,0,0,0,0,
665,0,1,(Neustadt),,Neustadt,,,,,,,,,unsicher,,,,0,0,0,0,0,0,0,
8185,0,2186,Neustadt,,Neustadt,,,,,,Chmel= Wiener Neustadt (90% der Fälle); Pfalzgrafen: Neustadt an der Weinstraße; Mainz:?,,,,,,,0,0,Friedrich III.,0,0,0,0,
11455,0,1,zu der Neuenstadt an der Aysch,,Neustadt an der Aisch,10.61126,49.57953,https://www.wikidata.org/wiki/Q31503,1040479,http://www.geonames.org/2864057,,,,,,,,0,0,0,0,0,0,0,
8187,0,1,Neustadt a. Neckar,Neustadt an der Haardt,Neustadt an der Weinstraße,8.13886,49.35009,https://www.wikidata.org/wiki/Q4149,7004417,http://www.geonames.org/2864054,,,,,,,,0,0,Friedrich II.,0,0,0,0,
8189,0,1,Neustadt [an der Weinstraße],Neustadt an der Haardt,Neustadt an der Weinstraße,8.13886,49.35009,https://www.wikidata.org/wiki/Q4149,7004417,http://www.geonames.org/2864054,,,,,,,,0,0,0,0,0,0,0,
8267,0,1,Nova civitate,Neustadt an der Haardt,Neustadt an der Weinstraße,8.13886,49.35009,https://www.wikidata.org/wiki/Q4149,7004417,http://www.geonames.org/2864054,,,,,,,,0,0,0,0,0,0,0,
8347,0,1,Nuwenstad,Neustadt an der Haardt,Neustadt an der Weinstraße,8.13886,49.35009,https://www.wikidata.org/wiki/Q4149,7004417,http://www.geonames.org/2864054,,,,,,,,0,0,0,0,0,0,0,
8348,0,1,Nuwenstadt.,Neustadt an der Haardt,Neustadt an der Weinstraße,8.13886,49.35009,https://www.wikidata.org/wiki/Q4149,7004417,http://www.geonames.org/2864054,,,,,,,,0,0,Friedrich II.,0,0,0,0,
11479,0,1,zur Nuwenstadt,Neustadt an der Haardt,Neustadt an der Weinstraße,8.13886,49.35009,https://www.wikidata.org/wiki/Q4149,7004417,http://www.geonames.org/2864054,,,,,,,,0,0,0,0,0,0,0,
8188,0,2,Neustadt an der Haardt = Neustadt an der Weinstraße,Neustadt an der Haardt,Neustadt an der Weinstraße,8.13886,49.35009,https://www.wikidata.org/wiki/Q4149,7004417,http://www.geonames.org/2864054,,,,,,,,0,0,Otto IV.,0,0,0,0,
8349,0,3,Nuwenstat,Neustadt an der Haardt,Neustadt an der Weinstraße,8.13886,49.35009,https://www.wikidata.org/wiki/Q4149,7004417,http://www.geonames.org/2864054,,,,,,,,0,0,0,0,0,0,0,
8190,0,1,Neustadtl in Krain = Rudolfswerth (Novo Mesto),Rudolfswerth (Novo Mesto),Neustadtl in Krain,,,,,,,,,,,,,0,0,0,0,0,0,0,
8191,0,2,Neuville-sur-Meuse,,Neuville-sur-Meuse,,,,,,,,,,,,,0,0,0,0,0,0,0,
8192,0,4,Neuweiler,,Neuweiler,9.06042,48.64031,https://www.wikidata.org/wiki/Q553808,7122318,http://www.geonames.org/2863877,,,,,,,,0,0,0,0,0,0,0,
1445,0,1,ad Nevernum urbis,,Nevers,3.159,6.98956,https://www.wikidata.org/wiki/Q166997,7008240,http://geonames.org/2990474,,,Umgebung,,,,,0,0,0,0,0,0,0,
699,0,1,(Orléans oder Nevers?),,Nevers,3.159,6.98956,https://www.wikidata.org/wiki/Q166997,7008240,http://geonames.org/2990474,doppelt,,,oder,,,,,,,,,,,
8194,0,1,Nevers -- Bourges,,Nevers,3.159,6.98956,https://www.wikidata.org/wiki/Q166997,7008240,http://geonames.org/2990474,doppelt,,,,,,,0,0,0,0,0,0,0,
8193,0,1,Nevers,,Nevers,3.159,6.98956,https://www.wikidata.org/wiki/Q166997,7008240,http://geonames.org/2990474,,,,,,,,0,0,0,0,0,0,0,
666,0,2,(Nevers oder Bourges?),,Nevers,3.159,6.98956,https://www.wikidata.org/wiki/Q166997,7008240,http://geonames.org/2990474,doppelt,,,oder,,,,0,0,0,0,0,0,0,
3602,0,1,bei Nicaea,İznik,Nicaea,29.72111,40.42861,https://www.wikidata.org/wiki/Q739037,,http://geonames.org/745026,,,Umgebung,,,,,0,0,0,0,0,0,0,
8196,0,1,Nicastro,,Nicastro,16.31285,38.97089,https://www.wikidata.org/wiki/Q2257438,1045664,http://www.geonames.org/2524013,,,,,,,,0,0,0,0,0,0,0,
2860,0,2,Neocastrum,,Nicastro,16.31285,38.97089,https://www.wikidata.org/wiki/Q2257438,1045664,http://www.geonames.org/2524013,,,,,,,,0,0,0,0,0,0,0,
8141,0,5,Neocastri,,Nicastro,16.31285,38.97089,https://www.wikidata.org/wiki/Q2257438,1045664,http://www.geonames.org/2524013,,,,,,,,,,0,Friedrich II. 1225 sept. 10 Neocastri,5,1,2291,
3603,0,1,bei Nicopolis,,Nicopolis,20.73222,39.02697,https://www.wikidata.org/wiki/Q943637,,http://www.geonames.org/253502/nikopoli.html,,,Umgebung,,,,,0,0,Friedrich II.,0,0,0,0,
8198,0,1,Nicosini,Nikosia,Nicosia,33.3642,35.17531,https://www.wikidata.org/wiki/Q3856,7003917,http://www.geonames.org/146268,,,,,,,,,,0,Friedrich II. 1209 V. Nicosini,5,4,115,
2234,0,2,ap. Nimocium,Nikosia,Nicosia,33.3642,35.17531,https://www.wikidata.org/wiki/Q3856,7003917,http://www.geonames.org/146268,,,Umgebung,,,,,,,0,Friedrich II. 1228 aug. 17 ap. Nimocium,5,1,2518,
8197,0,2,Nicosie,Nikosia,Nicosia,33.3642,35.17531,https://www.wikidata.org/wiki/Q3856,7003917,http://www.geonames.org/146268,,,,,,,,333.651.042,351.721.194,0,Friedrich II. 1228 Nicosie,5,1,2521,
8199,0,1,Nidinga,,Nidinga,,,,,,,,,,,,,0,0,0,0,0,0,0,
667,0,1,(Nieder- beziehungsweise Ober-) Dollendorf,,Nieder-Dollendorf,,,https://www.wikidata.org/wiki/Q1987684,,,doppelt,,,unsicher,,,,0,0,0,0,0,0,0,
8201,0,1,Niederaltaich,,Niederaltaich,13.02412,48.76564,https://www.wikidata.org/wiki/Q458116,,http://www.geonames.org/2863667,,,,,,,,0,0,0,0,0,0,0,
8203,0,1,Niederalteich<sup>1</sup>,,Niederaltaich,13.02412,48.76564,https://www.wikidata.org/wiki/Q458116,,http://www.geonames.org/2863667,,,,,,,,0,0,Friedrich II.,0,0,0,0,
8202,0,2,Niederalteich,,Niederaltaich,13.02412,48.76564,https://www.wikidata.org/wiki/Q458116,,http://www.geonames.org/2863667,,,,,,,,0,0,0,0,0,0,0,
8200,0,25,Nieder-Baden,Baden-Baden,Niederbaden,8.23975,48.7606,https://www.wikidata.org/wiki/Q4100,7005172,http://www.geonames.org/2953504,,,,,,,,88.831.757,497.531.557,0,Friedrich III. 1473 Juli 1 Nieder-Baden,13,0,6749,
8204,0,27,Niederbaden,Baden-Baden,Niederbaden,8.23975,48.7606,https://www.wikidata.org/wiki/Q4100,7005172,http://www.geonames.org/2953504,,,,,,,,,,Friedrich II.,"Friedrich III. 1473 Juli 7, Niederbaden",13,17,277,
1460,0,1,ad partes inferiores,,Niedergrermanien,,,,,,"Orientierung an röm- Provinzen? inhaltlich zumindest passend, möglich wäre auch ""Niederlande"" im hist. Sinne",Region,,,,,,,,0,Otto IV. 1208 ad partes inferiores,5,1,550,
6568,0,1,in Niedern Ingelnheim,,Niederingelheim,,,,,,,,,,,,,0,0,0,0,0,0,0,
668,0,3,(Niederlande),,Niederlande,5.75,52.25,https://www.wikidata.org/wiki/Q55,,http://geonames.org/2750405,,Region,,,,,,0,0,0,0,0,0,0,
8205,0,1,Niederliesse,,Niederliesse,,,,,,,,,,,,,,,0,Friedrich III. 1441 Mai 20 Niederliesse,13,0,275,
1446,0,1,ad Novam aecclesiam,,Niederneukirchen,,,https://www.wikidata.org/wiki/Q670948,,,,,Umgebung,unsicher,,,,0,0,0,0,0,0,0,
6716,0,2,in Salice,,Niederweiden,,,,,,"Der ausstellort ist nach Pangerls vermuthung Nieder- oder wahrscheinlicher Oberweiden auf dem Marchfeld, ersteres südlich, letzteres nordwestlich von Marchegg.",,,unsicher,,,,0,0,0,0,0,0,0,
8206,0,7,Nienburg,,Nienburg (Weser),9.22086,52.6461,https://www.wikidata.org/wiki/Q16079,7005474,http://www.geonames.org/2862620,,,,,,,,0,0,0,0,0,0,0,526.461
2233,0,1,ap. Niendorp,,Niendorp,,,,,,,,Umgebung,,,,,0,0,0,0,0,0,0,
